object,word,entertaining,informative,noun_entertaining,noun_informative,random_entertaining,random_informative,freq_entertaining,freq_informative,1sentence_entertaining,1sentence_informative,sentKey_entertaining,sentKey_informative,token_entertaining,token_informative,chatGPT_entertaining,chatGPT_informative
lichinga,experience,3.0,1.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,experience,3.0,1.0,0.0,0.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,experiences,2.0,2.0,0.0,0.0,21.0,25.0,0.0,0.0,194.0,150.0,171.0,181.0,0.0,0.0,0.0,0.0
lichinga,experiences,2.0,2.0,0.0,0.0,21.0,25.0,0.0,0.0,194.0,150.0,171.0,181.0,0.0,0.0,0.0,0.0
lichinga,famous,6.0,4.0,73.0,70.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,famous,6.0,4.0,73.0,70.0,17.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,favorable,4.0,3.0,61.0,62.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,favorable,4.0,3.0,61.0,62.0,20.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,fertile,13.0,26.0,68.0,54.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,fertile,13.0,26.0,68.0,54.0,21.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,festival,45.0,30.0,68.0,80.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,349.0,0.0,0.0
lichinga,festival,45.0,30.0,68.0,80.0,29.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,349.0,0.0,0.0
lichinga,for,0.0,0.0,0.0,0.0,74.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,for,0.0,0.0,0.0,0.0,74.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,from,0.0,0.0,0.0,0.0,73.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,from,0.0,0.0,0.0,0.0,73.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,gathers,1.0,2.0,76.0,73.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,gathers,1.0,2.0,76.0,73.0,20.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,greenery,110.0,89.0,84.0,78.0,28.0,23.0,0.0,0.0,148.0,169.0,174.0,170.0,0.0,0.0,0.0,0.0
lichinga,greenery,110.0,89.0,84.0,78.0,28.0,23.0,0.0,0.0,148.0,169.0,174.0,170.0,0.0,0.0,0.0,0.0
lichinga,has,0.0,0.0,0.0,0.0,80.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,has,0.0,0.0,0.0,0.0,80.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,have,0.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,have,0.0,0.0,0.0,0.0,23.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,heavy,59.0,46.0,54.0,73.0,22.0,21.0,0.0,0.0,155.0,160.0,172.0,175.0,0.0,0.0,0.0,0.0
lichinga,heavy,59.0,46.0,54.0,73.0,22.0,21.0,0.0,0.0,155.0,160.0,172.0,175.0,0.0,0.0,0.0,0.0
lichinga,heritage,57.0,34.0,67.0,68.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,heritage,57.0,34.0,67.0,68.0,24.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,high-quality,20.0,10.0,75.0,67.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,high-quality,20.0,10.0,75.0,67.0,30.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,higher,10.0,35.0,68.0,78.0,20.0,23.0,0.0,0.0,160.0,159.0,180.0,199.0,0.0,0.0,0.0,0.0
lichinga,higher,10.0,35.0,68.0,78.0,20.0,23.0,0.0,0.0,160.0,159.0,180.0,199.0,0.0,0.0,0.0,0.0
lichinga,hills,138.0,85.0,68.0,64.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,318.0,0.0,0.0
lichinga,hills,138.0,85.0,68.0,64.0,20.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,315.0,318.0,0.0,0.0
lichinga,history,1.0,3.0,65.0,54.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0
lichinga,history,1.0,3.0,65.0,54.0,30.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,381.0
lichinga,ideal,1.0,0.0,55.0,62.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,ideal,1.0,0.0,55.0,62.0,28.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,identity,13.0,10.0,73.0,61.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,identity,13.0,10.0,73.0,61.0,23.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,in,0.0,0.0,0.0,0.0,117.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,in,0.0,0.0,0.0,0.0,117.0,141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,influenced,6.0,24.0,0.0,0.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,influenced,6.0,24.0,0.0,0.0,19.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,inhabitants,5.0,6.0,69.0,67.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,inhabitants,5.0,6.0,69.0,67.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,inspired,3.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,inspired,3.0,0.0,0.0,0.0,20.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,international,23.0,20.0,48.0,74.0,47.0,41.0,332.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,international,23.0,20.0,48.0,74.0,47.0,41.0,332.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,intertwined,7.0,12.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,intertwined,7.0,12.0,0.0,0.0,24.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,inviting,32.0,5.0,68.0,70.0,19.0,24.0,0.0,0.0,175.0,158.0,0.0,0.0,0.0,0.0,335.0,0.0
lichinga,inviting,32.0,5.0,68.0,70.0,19.0,24.0,0.0,0.0,175.0,158.0,0.0,0.0,0.0,0.0,335.0,0.0
lichinga,is,0.0,0.0,0.0,0.0,103.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,is,0.0,0.0,0.0,0.0,103.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,it,0.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,it,0.0,0.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,its,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,its,0.0,0.0,0.0,0.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,known,4.0,4.0,0.0,0.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,known,4.0,4.0,0.0,0.0,23.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,landscapes,159.0,103.0,80.0,59.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,316.0,0.0,0.0
lichinga,landscapes,159.0,103.0,80.0,59.0,17.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,356.0,316.0,0.0,0.0
lichinga,lasts,1.0,2.0,0.0,0.0,28.0,25.0,0.0,0.0,188.0,151.0,167.0,186.0,0.0,0.0,0.0,0.0
lichinga,lasts,1.0,2.0,0.0,0.0,28.0,25.0,0.0,0.0,188.0,151.0,167.0,186.0,0.0,0.0,0.0,0.0
lichinga,leading,2.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,leading,2.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,local,8.0,4.0,69.0,85.0,33.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,local,8.0,4.0,69.0,85.0,33.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,located,17.0,18.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,located,17.0,18.0,0.0,0.0,30.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,lush,182.0,119.0,55.0,84.0,38.0,45.0,344.0,316.0,143.0,177.0,195.0,153.0,0.0,0.0,356.0,0.0
lichinga,lush,182.0,119.0,55.0,84.0,38.0,45.0,344.0,316.0,143.0,177.0,195.0,153.0,0.0,0.0,356.0,0.0
lichinga,major,6.0,6.0,66.0,65.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,major,6.0,6.0,66.0,65.0,19.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,making,2.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,163.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,making,2.0,0.0,0.0,0.0,31.0,14.0,0.0,0.0,163.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,markets,25.0,29.0,53.0,72.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,347.0,0.0,0.0
lichinga,markets,25.0,29.0,53.0,72.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,333.0,347.0,0.0,0.0
lichinga,moderates,2.0,10.0,0.0,0.0,19.0,25.0,0.0,0.0,167.0,176.0,192.0,169.0,0.0,0.0,0.0,0.0
lichinga,moderates,2.0,10.0,0.0,0.0,19.0,25.0,0.0,0.0,167.0,176.0,192.0,169.0,0.0,0.0,0.0,0.0
lichinga,most,0.0,0.0,0.0,0.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,most,0.0,0.0,0.0,0.0,34.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,music,172.0,104.0,53.0,62.0,79.0,92.0,348.0,354.0,0.0,0.0,0.0,0.0,349.0,324.0,337.0,0.0
lichinga,music,172.0,104.0,53.0,62.0,79.0,92.0,348.0,354.0,0.0,0.0,0.0,0.0,349.0,324.0,337.0,0.0
lichinga,near,5.0,8.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,near,5.0,8.0,0.0,0.0,33.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,nearby,2.0,1.0,79.0,67.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,nearby,2.0,1.0,79.0,67.0,16.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,nestled,2.0,3.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,nestled,2.0,3.0,0.0,0.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,northern,27.0,71.0,66.0,60.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0
lichinga,northern,27.0,71.0,66.0,60.0,23.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353.0
lichinga,nut,8.0,7.0,65.0,72.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,nut,8.0,7.0,65.0,72.0,19.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,nuts,142.0,156.0,71.0,64.0,44.0,51.0,346.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,nuts,142.0,156.0,71.0,64.0,44.0,51.0,346.0,361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,of,0.0,0.0,0.0,0.0,234.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,of,0.0,0.0,0.0,0.0,234.0,257.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,offers,3.0,0.0,0.0,0.0,43.0,40.0,342.0,316.0,145.0,150.0,185.0,169.0,0.0,0.0,0.0,0.0
lichinga,offers,3.0,0.0,0.0,0.0,43.0,40.0,342.0,316.0,145.0,150.0,185.0,169.0,0.0,0.0,0.0,0.0
lichinga,opportunity,3.0,2.0,81.0,66.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,opportunity,3.0,2.0,81.0,66.0,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,orchards,94.0,52.0,63.0,75.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,355.0,0.0,336.0
lichinga,orchards,94.0,52.0,63.0,75.0,13.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,355.0,355.0,0.0,336.0
lichinga,original,5.0,5.0,67.0,64.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,original,5.0,5.0,67.0,64.0,26.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,part,23.0,49.0,58.0,57.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,part,23.0,49.0,58.0,57.0,17.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,particularly,3.0,2.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,particularly,3.0,2.0,0.0,0.0,20.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,people,154.0,199.0,64.0,71.0,46.0,46.0,347.0,343.0,0.0,0.0,0.0,0.0,346.0,352.0,0.0,0.0
lichinga,people,154.0,199.0,64.0,71.0,46.0,46.0,347.0,343.0,0.0,0.0,0.0,0.0,346.0,352.0,0.0,0.0
lichinga,picturesque,36.0,18.0,58.0,64.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0
lichinga,picturesque,36.0,18.0,58.0,64.0,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.0,0.0
lichinga,pleasant,20.0,2.0,50.0,83.0,19.0,20.0,0.0,0.0,151.0,178.0,206.0,184.0,0.0,0.0,0.0,0.0
lichinga,pleasant,20.0,2.0,50.0,83.0,19.0,20.0,0.0,0.0,151.0,178.0,206.0,184.0,0.0,0.0,0.0,0.0
lichinga,preserved,5.0,7.0,0.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,preserved,5.0,7.0,0.0,0.0,24.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,processing,2.0,10.0,68.0,69.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,338.0
lichinga,processing,2.0,10.0,68.0,69.0,16.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318.0,338.0
lichinga,production,58.0,107.0,74.0,72.0,41.0,44.0,328.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0
lichinga,production,58.0,107.0,74.0,72.0,41.0,44.0,328.0,326.0,0.0,0.0,0.0,0.0,0.0,0.0,349.0,0.0
lichinga,provide,0.0,0.0,0.0,0.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,provide,0.0,0.0,0.0,0.0,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,rainfall,122.0,90.0,71.0,69.0,17.0,21.0,0.0,0.0,162.0,154.0,160.0,183.0,367.0,352.0,352.0,0.0
lichinga,rainfall,122.0,90.0,71.0,69.0,17.0,21.0,0.0,0.0,162.0,154.0,160.0,183.0,367.0,352.0,352.0,0.0
lichinga,region,33.0,27.0,72.0,67.0,85.0,88.0,354.0,325.0,154.0,152.0,167.0,190.0,0.0,0.0,0.0,0.0
lichinga,region,33.0,27.0,72.0,67.0,85.0,88.0,354.0,325.0,154.0,152.0,167.0,190.0,0.0,0.0,0.0,0.0
lichinga,regions,0.0,1.0,0.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,regions,0.0,1.0,0.0,0.0,25.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,rich,40.0,19.0,70.0,63.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,rich,40.0,19.0,70.0,63.0,31.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,rolling,110.0,71.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0
lichinga,rolling,110.0,71.0,0.0,0.0,20.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0
lichinga,savanna,118.0,159.0,55.0,72.0,19.0,23.0,0.0,0.0,134.0,165.0,159.0,188.0,350.0,330.0,0.0,340.0
lichinga,savanna,118.0,159.0,55.0,72.0,19.0,23.0,0.0,0.0,134.0,165.0,159.0,188.0,350.0,330.0,0.0,340.0
lichinga,scene,29.0,16.0,73.0,70.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,scene,29.0,16.0,73.0,70.0,18.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,season,19.0,37.0,68.0,63.0,44.0,51.0,327.0,321.0,318.0,300.0,324.0,366.0,0.0,0.0,0.0,0.0
lichinga,season,19.0,37.0,68.0,63.0,44.0,51.0,327.0,321.0,318.0,300.0,324.0,366.0,0.0,0.0,0.0,0.0
lichinga,seasons,36.0,52.0,66.0,61.0,24.0,27.0,0.0,0.0,164.0,168.0,179.0,183.0,0.0,0.0,0.0,0.0
lichinga,seasons,36.0,52.0,66.0,61.0,24.0,27.0,0.0,0.0,164.0,168.0,179.0,183.0,0.0,0.0,0.0,0.0
lichinga,serves,2.0,3.0,0.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,serves,2.0,3.0,0.0,0.0,24.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,settlers,42.0,63.0,78.0,68.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,295.0,0.0,401.0
lichinga,settlers,42.0,63.0,78.0,68.0,19.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,323.0,295.0,0.0,401.0
lichinga,shaping,2.0,2.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,shaping,2.0,2.0,0.0,0.0,22.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,situated,2.0,4.0,0.0,0.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,situated,2.0,4.0,0.0,0.0,27.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,soil,20.0,30.0,76.0,64.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,367.0,0.0,0.0
lichinga,soil,20.0,30.0,76.0,64.0,20.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,367.0,0.0,0.0
lichinga,sought,0.0,0.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,sought,0.0,0.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,sunny,93.0,55.0,73.0,58.0,25.0,20.0,0.0,0.0,155.0,159.0,183.0,184.0,0.0,0.0,349.0,0.0
lichinga,sunny,93.0,55.0,73.0,58.0,25.0,20.0,0.0,0.0,155.0,159.0,183.0,184.0,0.0,0.0,349.0,0.0
lichinga,surrounded,7.0,11.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,surrounded,7.0,11.0,0.0,0.0,25.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,surrounding,1.0,1.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,surrounding,1.0,1.0,0.0,0.0,23.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,temperatures,18.0,16.0,68.0,74.0,46.0,60.0,0.0,0.0,309.0,289.0,333.0,352.0,0.0,0.0,0.0,0.0
lichinga,temperatures,18.0,16.0,68.0,74.0,46.0,60.0,0.0,0.0,309.0,289.0,333.0,352.0,0.0,0.0,0.0,0.0
lichinga,that,0.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,that,0.0,0.0,0.0,0.0,11.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,the,0.0,0.0,0.0,0.0,448.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,the,0.0,0.0,0.0,0.0,448.0,419.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,their,0.0,0.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,their,0.0,0.0,0.0,0.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,to,0.0,0.0,0.0,0.0,158.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,to,0.0,0.0,0.0,0.0,158.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,traders,38.0,49.0,59.0,79.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,342.0,0.0,0.0
lichinga,traders,38.0,49.0,59.0,79.0,16.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,302.0,342.0,0.0,0.0
lichinga,traditions,43.0,34.0,68.0,66.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0
lichinga,traditions,43.0,34.0,68.0,66.0,27.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,363.0
lichinga,tropical,147.0,179.0,71.0,68.0,45.0,46.0,0.0,0.0,332.0,308.0,369.0,349.0,0.0,0.0,315.0,0.0
lichinga,tropical,147.0,179.0,71.0,68.0,45.0,46.0,0.0,0.0,332.0,308.0,369.0,349.0,0.0,0.0,315.0,0.0
lichinga,unique,13.0,13.0,66.0,68.0,52.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,unique,13.0,13.0,66.0,68.0,52.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,various,7.0,11.0,69.0,48.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,various,7.0,11.0,69.0,48.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,vibrant,170.0,69.0,81.0,68.0,38.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0
lichinga,vibrant,170.0,69.0,81.0,68.0,38.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,0.0
lichinga,visitors,10.0,6.0,69.0,60.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,324.0,0.0,0.0
lichinga,visitors,10.0,6.0,69.0,60.0,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,320.0,324.0,0.0,0.0
lichinga,wet,52.0,73.0,71.0,72.0,47.0,42.0,0.0,0.0,306.0,351.0,360.0,321.0,0.0,0.0,0.0,0.0
lichinga,wet,52.0,73.0,71.0,72.0,47.0,42.0,0.0,0.0,306.0,351.0,360.0,321.0,0.0,0.0,0.0,0.0
lichinga,who,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,who,0.0,0.0,0.0,0.0,29.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,with,0.0,0.0,0.0,0.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lichinga,with,0.0,0.0,0.0,0.0,75.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
